NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
3,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3469934,1107.48485862723,300
4,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3509346,1138.37973429362,300
5,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3583736,1151.74747897721,300
6,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3203316,1137.42840875504,300
7,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3398993,1147.14100948402,300
8,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3425498,1185.5498223917,300
9,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3817598,1175.53800985865,300
10,x_orderx,300,300,0.01,0.15,0.15,4,0.5,70,2,2,scramble,6.3621925,1136.91478506976,300
1,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9598429,1159.47132355494,300
2,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9981162,1094.02060113503,300
3,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9851362,1145.14099158283,300
4,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0070947,1069.7008169484,300
5,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.008492,1138.0144195641,300
6,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0001756,1072.6305613948,300
7,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9734445,1134.02568251912,300
8,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9596946,1116.68308273614,300
9,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0181705,1116.65894993494,300
10,xalt_edges,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9914375,1056.95293594529,300
1,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0107682,1159.47132355494,300
2,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9887257,1094.02060113503,300
3,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0137191,1145.14099158283,300
4,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0021641,1069.7008169484,300
5,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0107974,1138.0144195641,300
6,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.972658,1072.6305613948,300
7,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9898607,1134.02568251912,300
8,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0026912,1116.68308273614,300
9,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0137944,1116.65894993494,300
10,xpmx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.97448,1056.95293594529,300
1,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9644178,1159.47132355494,300
2,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9747158,1094.02060113503,300
3,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9952253,1145.14099158283,300
4,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.989356,1069.7008169484,300
5,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9934858,1138.0144195641,300
6,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9753629,1072.6305613948,300
7,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9748923,1134.02568251912,300
8,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0423948,1116.68308273614,300
9,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,5.9836405,1116.65894993494,300
10,x_orderx,300,300,0.05,0.15,0.15,4,0.5,70,2,2,scramble,6.0143418,1056.95293594529,300
1,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5272473,1109.49527037715,300
2,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5312795,1161.99099214678,300
3,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.4996798,1135.08062080809,300
4,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5533253,1129.57401284835,300
5,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5216869,1133.94054909743,300
6,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.4957537,1133.56022346648,300
7,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,4.3052638,1173.12376938,232
8,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.495059,1156.6832969831,300
9,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5086644,1103.65577920559,300
10,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5425418,1148.63758166279,300
1,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5348769,1109.49527037715,300
2,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.51972,1161.99099214678,300
3,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5283999,1135.08062080809,300
4,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.512356,1129.57401284835,300
5,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5378891,1133.94054909743,300
6,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.4963023,1133.56022346648,300
7,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,4.3331386,1173.12376938,232
8,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5164217,1156.6832969831,300
9,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5445452,1103.65577920559,300
10,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5352632,1148.63758166279,300
1,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5432792,1109.49527037715,300
2,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5057184,1161.99099214678,300
3,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5358991,1135.08062080809,300
4,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.541404,1129.57401284835,300
5,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5275221,1133.94054909743,300
6,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5198798,1133.56022346648,300
7,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,4.324975,1173.12376938,232
8,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.4890324,1156.6832969831,300
9,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5179124,1103.65577920559,300
10,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,2,2,scramble,5.5108965,1148.63758166279,300
1,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7856052,1095.42503912306,300
2,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8118529,1085.21548749382,300
3,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7982225,1103.69038314342,300
4,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8025637,1115.76561084047,300
5,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7916454,1046.67140524403,300
6,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8040907,1092.97609473163,300
7,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7964094,1155.68155130733,300
8,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7913507,1129.20455239276,300
9,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8176159,1157.60657219083,300
10,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8076616,1101.37603126247,300
1,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8268899,1095.42503912306,300
2,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7804346,1085.21548749382,300
3,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7765664,1103.69038314342,300
4,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8107736,1115.76561084047,300
5,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7841276,1046.67140524403,300
6,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7808048,1092.97609473163,300
7,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7725484,1155.68155130733,300
8,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7928536,1129.20455239276,300
9,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8350081,1157.60657219083,300
10,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8235851,1101.37603126247,300
1,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7832075,1095.42503912306,300
2,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7879154,1085.21548749382,300
3,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8199408,1103.69038314342,300
4,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7861912,1115.76561084047,300
5,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8244858,1046.67140524403,300
6,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8061321,1092.97609473163,300
7,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.7812058,1155.68155130733,300
8,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8357622,1129.20455239276,300
9,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8133381,1157.60657219083,300
10,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,2,2,scramble,6.8243523,1101.37603126247,300
1,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3744289,1101.9644179325,300
2,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3747141,1081.64331154048,300
3,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3795511,1150.3364557706,300
4,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3610651,1026.71671984051,300
5,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3589864,1086.04874813948,300
6,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3651046,1163.90822789476,300
7,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3517383,1117.62372456326,300
8,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3944,1034.42015142586,300
9,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3568513,1099.1063533345,300
10,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.384782,1172.67890289796,300
1,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3747636,1101.9644179325,300
2,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3847361,1081.64331154048,300
3,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.4150843,1150.3364557706,300
4,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3657306,1026.71671984051,300
5,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3566056,1086.04874813948,300
6,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.391934,1163.90822789476,300
7,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3614917,1117.62372456326,300
8,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.4071947,1034.42015142586,300
9,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3523251,1099.1063533345,300
10,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.4078448,1172.67890289796,300
1,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3712115,1101.9644179325,300
2,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3905925,1081.64331154048,300
3,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3613524,1150.3364557706,300
4,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3958872,1026.71671984051,300
5,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3959842,1086.04874813948,300
6,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3971864,1163.90822789476,300
7,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3564597,1117.62372456326,300
8,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3955141,1034.42015142586,300
9,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3580611,1099.1063533345,300
10,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,2,2,scramble,6.3793666,1172.67890289796,300
1,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9450255,1079.79943850803,300
2,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9175476,1015.15168357381,300
3,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9311034,1107.29880378852,300
4,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9457232,1141.84734799663,300
5,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9118682,1146.10143307138,300
6,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9161673,1036.70537969151,300
7,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9355932,1018.20807728903,300
8,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9313296,1099.15313898453,300
9,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9122831,1079.47899612257,300
10,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9259044,1059.95706795876,300
1,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9466092,1079.79943850803,300
2,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9056927,1015.15168357381,300
3,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9078667,1107.29880378852,300
4,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9167893,1141.84734799663,300
5,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9172497,1146.10143307138,300
6,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9155649,1036.70537969151,300
7,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9065095,1018.20807728903,300
8,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9255015,1099.15313898453,300
9,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9403643,1079.47899612257,300
10,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9509602,1059.95706795876,300
1,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.912824,1079.79943850803,300
2,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9434778,1015.15168357381,300
3,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9451555,1107.29880378852,300
4,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9276134,1141.84734799663,300
5,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9184657,1146.10143307138,300
6,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9453114,1036.70537969151,300
7,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9094968,1018.20807728903,300
8,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.9383312,1099.15313898453,300
9,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,5.8986854,1079.47899612257,300
10,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,2,2,scramble,6.2375306,1059.95706795876,300
1,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8070835,1095.42503912306,300
2,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7695727,1085.21548749382,300
3,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7925947,1103.69038314342,300
4,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8232478,1115.76561084047,300
5,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8278666,1046.67140524403,300
6,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7916518,1092.97609473163,300
7,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7878999,1155.68155130733,300
8,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7987552,1129.20455239276,300
9,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7780753,1157.60657219083,300
10,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8055817,1101.37603126247,300
1,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8064486,1095.42503912306,300
2,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7832791,1085.21548749382,300
3,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8085321,1103.69038314342,300
4,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7904967,1115.76561084047,300
5,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7770722,1046.67140524403,300
6,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8650099,1092.97609473163,300
7,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.7815224,1155.68155130733,300
8,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8140846,1129.20455239276,300
9,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8212632,1157.60657219083,300
10,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.792946,1101.37603126247,300
1,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8253776,1095.42503912306,300
2,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.827198,1085.21548749382,300
3,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8287754,1103.69038314342,300
4,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8162092,1115.76561084047,300
5,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.812764,1046.67140524403,300
6,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.794765,1092.97609473163,300
7,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.790219,1155.68155130733,300
8,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8272613,1129.20455239276,300
9,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8257331,1157.60657219083,300
10,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,2,2,scramble,6.8277232,1101.37603126247,300
1,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3908401,1101.9644179325,300
2,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3485826,1081.64331154048,300
3,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.4333407,1150.3364557706,300
4,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.404787,1026.71671984051,300
5,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.397947,1086.04874813948,300
6,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3904922,1163.90822789476,300
7,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.376089,1117.62372456326,300
8,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3753445,1034.42015142586,300
9,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3661379,1099.1063533345,300
10,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3549352,1172.67890289796,300
1,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3745982,1101.9644179325,300
2,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3838657,1081.64331154048,300
3,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3993618,1150.3364557706,300
4,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3871953,1026.71671984051,300
5,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3747822,1086.04874813948,300
6,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3719018,1163.90822789476,300
7,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3650501,1117.62372456326,300
8,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3751508,1034.42015142586,300
9,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3951654,1099.1063533345,300
10,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3677061,1172.67890289796,300
1,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3840628,1101.9644179325,300
2,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3836751,1081.64331154048,300
3,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3777583,1150.3364557706,300
4,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3979978,1026.71671984051,300
5,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3624236,1086.04874813948,300
6,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.4082813,1163.90822789476,300
7,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3633479,1117.62372456326,300
8,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.407542,1034.42015142586,300
9,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.4144316,1099.1063533345,300
10,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,2,2,scramble,6.3997825,1172.67890289796,300
1,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9094237,1079.79943850803,300
2,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.904459,1015.15168357381,300
3,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9027328,1107.29880378852,300
4,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9029929,1141.84734799663,300
5,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9229357,1146.10143307138,300
6,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9264041,1036.70537969151,300
7,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.8888844,1018.20807728903,300
8,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9443994,1099.15313898453,300
9,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9189197,1079.47899612257,300
10,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9340979,1059.95706795876,300
1,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9339431,1079.79943850803,300
2,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9366094,1015.15168357381,300
3,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9261625,1107.29880378852,300
4,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9179608,1141.84734799663,300
5,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.8954723,1146.10143307138,300
6,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9508565,1036.70537969151,300
7,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9243142,1018.20807728903,300
8,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9225897,1099.15313898453,300
9,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9141381,1079.47899612257,300
10,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9101029,1059.95706795876,300
1,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9014609,1079.79943850803,300
2,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9123416,1015.15168357381,300
3,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,6.372181,1107.29880378852,300
4,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,7.38486,1141.84734799663,300
5,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9246517,1146.10143307138,300
6,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9931923,1036.70537969151,300
7,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9196529,1018.20807728903,300
8,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9155218,1099.15313898453,300
9,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.9739648,1079.47899612257,300
10,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,2,2,scramble,5.8958565,1059.95706795876,300
