NumberOfRuns,CROSSOVER,NIND,MAXGEN,ELITIST,PR_CROSS,PR_MUT,stoppingCriteria,n_percentage,delta,InitializationMethode,RepresentationMethode,MutationMethode,Time,ShortestPath,Generations
7,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.645765,860.832919845918,300
8,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.4884937,776.57875254083,300
9,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.3795645,808.60561405793,300
10,xalt_edges,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1380038,852.733108549698,300
1,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.121539,840.682769053624,300
2,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1471117,823.225226399773,300
3,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.6601047,861.146441403232,300
4,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.2742097,801.280855382183,300
5,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.229824,878.587803548946,300
6,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1558322,786.750814331109,300
7,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.2219327,860.832919845918,300
8,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1670633,776.57875254083,300
9,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1779736,808.60561405793,300
10,xpmx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1764493,852.733108549698,300
1,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.2044379,840.682769053624,300
2,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1805138,823.225226399773,300
3,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.1600206,861.146441403232,300
4,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.2071268,801.280855382183,300
5,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.3088896,878.587803548946,300
6,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,4.6363635,786.750814331109,300
7,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,3.9241348,860.832919845918,300
8,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,3.8769905,776.57875254083,300
9,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,3.9128935,808.60561405793,300
10,x_orderx,300,300,0.1,0.15,0.15,4,0.5,70,1,1,inversion,3.8732068,852.733108549698,300
1,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6145653,788.869732619588,300
2,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6136112,842.3344376948,300
3,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.5877176,782.152364372828,300
4,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6203686,764.559597825491,300
5,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6516283,804.506439487,300
6,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.5933828,750.712957294955,300
7,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6367675,792.67592603226,300
8,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6344968,787.374492407263,300
9,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6095633,808.895751730318,300
10,xalt_edges,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6222077,770.377482088049,300
1,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6426179,788.869732619588,300
2,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6494924,842.3344376948,300
3,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6594277,782.152364372828,300
4,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6316676,764.559597825491,300
5,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6009868,804.506439487,300
6,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.70158,750.712957294955,300
7,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.8877618,792.67592603226,300
8,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,5.7570123,787.374492407263,300
9,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,5.106193,808.895751730318,300
10,xpmx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.644279,770.377482088049,300
1,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6165723,788.869732619588,300
2,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6194987,842.3344376948,300
3,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6144949,782.152364372828,300
4,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6224396,764.559597825491,300
5,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6241459,804.506439487,300
6,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6454122,750.712957294955,300
7,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6338443,792.67592603226,300
8,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6225833,787.374492407263,300
9,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.5837182,808.895751730318,300
10,x_orderx,300,300,0.01,0.7,0.3,4,0.5,70,1,1,inversion,4.6169715,770.377482088049,300
1,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4521461,738.583499465154,300
2,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4477808,723.885288084961,300
3,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4564145,780.301743976616,300
4,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4213707,761.921034864234,300
5,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4170023,754.379994012848,300
6,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.451859,725.998387563418,300
7,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4806308,786.914740919123,300
8,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4419164,794.697321145651,300
9,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4646509,732.319913150857,300
10,xalt_edges,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4536702,762.857921793983,300
1,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4474578,738.583499465154,300
2,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,5.7302736,723.885288084961,300
3,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.680042,780.301743976616,300
4,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.632064,761.921034864234,300
5,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.5768756,754.379994012848,300
6,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.6166151,725.998387563418,300
7,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.6912598,786.914740919123,300
8,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.5075125,794.697321145651,300
9,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4417288,732.319913150857,300
10,xpmx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.8895606,762.857921793983,300
1,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.5110776,738.583499465154,300
2,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.6063304,723.885288084961,300
3,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.6428722,780.301743976616,300
4,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4948378,761.921034864234,300
5,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4820617,754.379994012848,300
6,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.421699,725.998387563418,300
7,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4019101,786.914740919123,300
8,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.8509016,794.697321145651,300
9,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4612281,732.319913150857,300
10,x_orderx,300,300,0.05,0.7,0.3,4,0.5,70,1,1,inversion,4.4031747,762.857921793983,300
1,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2137388,786.723611575179,300
2,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.239244,722.050321447292,300
3,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.6401544,745.163579385415,300
4,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,9.5122121,777.761542738458,300
5,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.665295,704.386933295412,300
6,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2673686,761.078753107597,300
7,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2661481,792.555365619338,300
8,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2334498,742.613786061763,300
9,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2104338,719.369733819029,300
10,xalt_edges,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2165759,817.286274995239,300
1,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2533619,786.723611575179,300
2,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.232566,722.050321447292,300
3,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2062312,745.163579385415,300
4,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2013957,777.761542738458,300
5,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.1988439,704.386933295412,300
6,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2191555,761.078753107597,300
7,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.197424,792.555365619338,300
8,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2596077,742.613786061763,300
9,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2691016,719.369733819029,300
10,xpmx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2798846,817.286274995239,300
1,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2257186,786.723611575179,300
2,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.286755,722.050321447292,300
3,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.4486293,745.163579385415,300
4,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2031094,777.761542738458,300
5,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2222547,704.386933295412,300
6,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.213005,761.078753107597,300
7,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2258563,792.555365619338,300
8,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.2381187,742.613786061763,300
9,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.273862,719.369733819029,300
10,x_orderx,300,300,0.1,0.7,0.3,4,0.5,70,1,1,inversion,4.223008,817.286274995239,300
1,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.7365612,788.869732619588,300
2,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6534293,842.3344376948,300
3,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6299873,782.152364372828,300
4,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,5.8515688,764.559597825491,300
5,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,5.9363861,804.506439487,300
6,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,5.8032728,750.712957294955,300
7,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,5.8798365,792.67592603226,300
8,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,5.1574102,787.374492407263,300
9,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,5.2442748,808.895751730318,300
10,xalt_edges,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6828939,770.377482088049,300
1,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.8637791,788.869732619588,300
2,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6495241,842.3344376948,300
3,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6258943,782.152364372828,300
4,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6774951,764.559597825491,300
5,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.7040159,804.506439487,300
6,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6364801,750.712957294955,300
7,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6987537,792.67592603226,300
8,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.7453038,787.374492407263,300
9,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.7218343,808.895751730318,300
10,xpmx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6822995,770.377482088049,300
1,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.5877716,788.869732619588,300
2,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6558927,842.3344376948,300
3,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.726539,782.152364372828,300
4,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.6434916,764.559597825491,300
5,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.5514983,804.506439487,300
6,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.5466629,750.712957294955,300
7,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.557406,792.67592603226,300
8,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.5528859,787.374492407263,300
9,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.5823985,808.895751730318,300
10,x_orderx,300,300,0.01,0.65,0.3,4,0.5,70,1,1,inversion,4.5421475,770.377482088049,300
1,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4132649,738.583499465154,300
2,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.3813687,723.885288084961,300
3,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.3973005,780.301743976616,300
4,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4063083,761.921034864234,300
5,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4511757,754.379994012848,300
6,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4283668,725.998387563418,300
7,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.3781315,786.914740919123,300
8,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4756255,794.697321145651,300
9,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.9085124,732.319913150857,300
10,xalt_edges,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.7458101,762.857921793983,300
1,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.3945173,738.583499465154,300
2,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4182181,723.885288084961,300
3,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.5390363,780.301743976616,300
4,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4086276,761.921034864234,300
5,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4395827,754.379994012848,300
6,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.5315198,725.998387563418,300
7,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.5312806,786.914740919123,300
8,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.5455249,794.697321145651,300
9,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4850787,732.319913150857,300
10,xpmx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4302145,762.857921793983,300
1,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.3925351,738.583499465154,300
2,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.410668,723.885288084961,300
3,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.3982216,780.301743976616,300
4,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4131163,761.921034864234,300
5,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4456785,754.379994012848,300
6,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4399448,725.998387563418,300
7,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.4416201,786.914740919123,300
8,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,5.2032474,794.697321145651,300
9,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,5.7881992,732.319913150857,300
10,x_orderx,300,300,0.05,0.65,0.3,4,0.5,70,1,1,inversion,4.9544947,762.857921793983,300
1,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.7108924,786.723611575179,300
2,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.7602493,722.050321447292,300
3,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.761722,745.163579385415,300
4,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.7025086,777.761542738458,300
5,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6131271,704.386933295412,300
6,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5944706,761.078753107597,300
7,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6079302,792.555365619338,300
8,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.9785272,742.613786061763,300
9,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.936972,719.369733819029,300
10,xalt_edges,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,5.1355445,817.286274995239,300
1,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.717763,786.723611575179,300
2,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6022716,722.050321447292,300
3,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5851942,745.163579385415,300
4,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.568965,777.761542738458,300
5,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.535858,704.386933295412,300
6,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6556161,761.078753107597,300
7,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6260823,792.555365619338,300
8,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5840756,742.613786061763,300
9,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5521911,719.369733819029,300
10,xpmx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5763218,817.286274995239,300
1,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.583919,786.723611575179,300
2,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5729858,722.050321447292,300
3,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.590152,745.163579385415,300
4,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6209299,777.761542738458,300
5,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5689368,704.386933295412,300
6,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5349937,761.078753107597,300
7,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5868641,792.555365619338,300
8,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5772615,742.613786061763,300
9,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.5648174,719.369733819029,300
10,x_orderx,300,300,0.1,0.65,0.3,4,0.5,70,1,1,inversion,4.6399032,817.286274995239,300
1,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.7613198,788.869732619588,300
2,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.6630996,842.3344376948,300
3,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.9662102,782.152364372828,300
4,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.6266195,764.559597825491,300
5,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.5923971,804.506439487,300
6,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.3924121,750.712957294955,300
7,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.9060537,792.67592603226,300
8,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.4012946,787.374492407263,300
9,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.1615498,808.895751730318,300
10,xalt_edges,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.2632086,770.377482088049,300
1,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.7173364,788.869732619588,300
2,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.8011694,842.3344376948,300
3,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.9751311,782.152364372828,300
4,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.766807,764.559597825491,300
5,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.6219748,804.506439487,300
6,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.542701,750.712957294955,300
7,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.5503063,792.67592603226,300
8,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.8427681,787.374492407263,300
9,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.458868,808.895751730318,300
10,xpmx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.0671061,770.377482088049,300
1,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.3111747,788.869732619588,300
2,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.4741367,842.3344376948,300
3,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.1139667,782.152364372828,300
4,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.0196702,764.559597825491,300
5,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.018366,804.506439487,300
6,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.0124837,750.712957294955,300
7,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,4.9395003,792.67592603226,300
8,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.6918116,787.374492407263,300
9,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,6.0457157,808.895751730318,300
10,x_orderx,300,300,0.01,0.15,0.3,4,0.5,70,1,1,inversion,5.1658331,770.377482088049,300
1,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.1958172,738.583499465154,300
2,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.9795703,723.885288084961,300
3,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.9862117,780.301743976616,300
4,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.8251629,761.921034864234,300
5,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.7606088,754.379994012848,300
6,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.8227918,725.998387563418,300
7,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.7585242,786.914740919123,300
8,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.0068438,794.697321145651,300
9,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,6.6668394,732.319913150857,300
10,xalt_edges,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.9636633,762.857921793983,300
1,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.1394598,738.583499465154,300
2,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.3874507,723.885288084961,300
3,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.8032381,780.301743976616,300
4,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.4702953,761.921034864234,300
5,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.5264949,754.379994012848,300
6,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.8087205,725.998387563418,300
7,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,5.5119378,786.914740919123,300
8,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.8533829,794.697321145651,300
9,xpmx,300,300,0.05,0.15,0.3,4,0.5,70,1,1,inversion,4.7952828,732.319913150857,300
